,NEWSUID,SCID,PROP,CLAF,PRID,Drain,DrainNum,Layer,TopDep,BotDep,CFRAG,CFRAG_std,SDTO,SDTO_std,STPC,STPC_std,CLPC,CLPC_std,PSCL,BULK,BULK_std,TAWC,TAWC_std,ORGC,ORGC_std,TOTN,TOTN_std,CNrt,CNrt_std,CECS,CECS_std,CECc,CECc_std,ECEC,ECEC_std,TEB,TEB_std,BSAT,BSAT_std,ALSA,ALSA_std,ESP,ESP_std,PHAQ,PHAQ_std,TCEQ,TCEQ_std,GYPS,GYPS_std,ELCO,ELCO_std,clay,STPCw,SDTOw,clayw,ORGCw,theta1500t,theta1500,SMW,theta33t,theta33,SMFCF,SAR,log10-k,K0,SOPE,KSUB,center,code_soil
137669,WD40004810,1,70,"""KSl""","""KSl/D""","""W""",5,"""D1""",0,20,11,1.00E+01,31,2.20E+01,46,1.70E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,16,3.00E+00,17.8400002,7.45E+00,1.65E+00,6.20E-01,1.10E+01,2.00E+00,20,7.00E+00,60,1.50E+01,2.00E+01,8.00E+00,1.90E+01,8.00E+00,89,9.00E+00,0,0.00E+00,1,0.00E+00,6.40E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,23,0.46,0.31,0.23,0.01784,0.14049975,0.140169715,0.140169715,0.298386236,0.286020849,0.286020849,1.539051532,-0.252862682,0.558646803,90.732864,61.03847215,"[-107.76250028895001, 40.27916628160311]",4810
32398,WD30004811,5,10,"""CH""","""CH/C""","""W""",5,"""D1""",0,20,6,8.00E+00,20,2.10E+01,50,1.70E+01,30,1.60E+01,"""M""",1.47E+00,2.20E-01,16,6.00E+00,21.7900009,8.89E+00,1.99E+00,7.60E-01,1.10E+01,2.00E+00,25,1.10E+01,60,1.60E+01,2.70E+01,1.60E+01,2.70E+01,1.60E+01,89,1.20E+01,0,0.00E+00,1,0.00E+00,6.60E+00,1.00E+00,0.00E+00,0.00E+00,8.00E+00,7.00E+00,1,6.00E-01,30,0.5,0.2,0.3,0.021790001,0.176447549,0.181150206,0.181150206,0.334509339,0.337966053,0.337966053,1.539051532,-0.564302799,0.272707574,65.47104,44.04415418,"[-109.70416694785, 33.97083297350311]",4811
137464,WD30004811,1,40,"""KSl""","""KSl/C""","""W""",5,"""D1""",0,20,13,1.20E+01,38,1.90E+01,38,1.60E+01,24,9.00E+00,"""M""",1.50E+00,1.60E-01,16,3.00E+00,16.7199993,8.55E+00,1.46E+00,6.90E-01,1.10E+01,3.00E+00,20,8.00E+00,59,1.60E+01,2.20E+01,1.20E+01,2.10E+01,1.20E+01,89,1.30E+01,0,0.00E+00,2,1.00E+00,6.60E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,24,0.38,0.38,0.24,0.016719999,0.145041522,0.145347335,0.145347335,0.291756096,0.276850354,0.276850354,2.246558284,-0.299266119,0.502034867,105.412032,70.9135488,"[-109.70416694785, 33.97083297350311]",4811
172059,WD30004811,4,10,"""LPq""","""LPq/C""","""E""",7,"""D1""",0,20,22,1.30E+01,51,2.20E+01,29,1.50E+01,20,1.30E+01,"""M""",1.37E+00,2.20E-01,19,5.00E+00,31.6299992,3.39E+01,1.50E+00,1.40E+00,1.20E+01,4.00E+00,16,1.00E+01,35,2.00E+01,2.00E+01,1.20E+01,1.00E+01,9.00E+00,64,4.00E+01,0,0.00E+00,3,2.00E+00,6.70E+00,1.30E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,1,1.00E+00,20,0.29,0.51,0.2,0.031629999,0.123284198,0.120543986,0.120543986,0.256367916,0.229810859,0.229810859,2.968652804,-0.118392711,0.761390212,134.17296,90.26180945,"[-109.70416694785, 33.97083297350311]",4811
205670,WD30004811,3,20,"""LVx""","""LVx/C""","""W""",5,"""D1""",0,20,11,1.00E+01,37,1.90E+01,33,1.60E+01,30,1.60E+01,"""M""",1.45E+00,2.10E-01,14,4.00E+00,17.4300003,1.05E+01,1.49E+00,6.70E-01,1.20E+01,4.00E+00,18,8.00E+00,46,2.30E+01,1.70E+01,8.00E+00,1.60E+01,9.00E+00,78,2.20E+01,0,0.00E+00,1,1.00E+00,6.50E+00,9.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,7.00E-01,30,0.33,0.37,0.3,0.01743,0.175836849,0.180454007,0.180454007,0.314891242,0.309339699,0.309339699,1.539051532,-0.555591614,0.278232838,101.74224,68.44477964,"[-109.70416694785, 33.97083297350311]",4811
292973,WD30004811,2,20,"""VR""","""VR/C""","""M""",4,"""D1""",0,20,2,2.00E+00,14,1.20E+01,33,1.00E+01,53,1.30E+01,"""F""",1.70E+00,1.60E-01,14,3.00E+00,17.0300007,7.86E+00,1.64E+00,6.30E-01,1.10E+01,2.00E+00,40,1.00E+01,65,1.40E+01,4.50E+01,1.60E+01,4.40E+01,1.60E+01,93,1.00E+01,0,0.00E+00,1,1.00E+00,6.90E+00,9.00E-01,9.50E+01,9.10E+01,7.00E+00,6.00E+00,0,2.00E-01,53,0.33,0.14,0.53,0.017030001,0.290792364,0.311503295,0.311503295,0.400706336,0.44184779,0.44184779,1.539051532,-1.548945217,0.028252363,46.780704,31.47065542,"[-109.70416694785, 33.97083297350311]",4811
136979,WD20004813,1,60,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-107.48750029005001, 42.579166272403114]",4813
181767,WD20004813,3,10,"""LVa""","""LVa/B""","""M""",4,"""D1""",0,20,14,1.20E+01,55,3.10E+01,27,2.10E+01,18,1.50E+01,"""M""",1.50E+00,1.70E-01,16,8.00E+00,10.25,7.36E+00,1.42E+00,7.10E-01,1.40E+01,4.00E+00,15,1.10E+01,45,5.00E+00,1.70E+01,1.00E+01,1.70E+01,1.00E+01,86,1.00E+01,0,0.00E+00,4,5.00E+00,6.40E+00,5.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,8.00E-01,18,0.27,0.55,0.18,0.01025,0.112257702,0.107973781,0.107973781,0.24089476,0.210252976,0.210252976,3.70579096,-0.031847067,0.929293572,143.219424,96.34761251,"[-107.48750029005001, 42.579166272403114]",4813
262269,WD20004813,2,30,"""RGe""","""RGe/B""","""S""",6,"""D1""",0,20,18,1.30E+01,66,2.30E+01,20,1.50E+01,14,1.20E+01,"""C""",1.45E+00,2.20E-01,15,5.00E+00,5.76000023,3.71E+00,5.20E-01,3.10E-01,1.00E+01,3.00E+00,13,8.00E+00,75,4.10E+01,2.00E+01,1.70E+01,2.00E+01,1.60E+01,98,4.00E+00,0,0.00E+00,3,3.00E+00,7.40E+00,8.00E-01,1.80E+01,1.00E+01,4.00E+01,3.70E+01,1,9.00E-01,14,0.2,0.66,0.14,0.00576,0.089666285,0.082219565,0.082219565,0.202469197,0.164340731,0.164340731,2.968652804,0.173924405,1.492534591,167.713152,112.8252113,"[-107.48750029005001, 42.579166272403114]",4813
135257,WD40004814,2,30,"""KSh""","""KSh/D""","""W""",5,"""D1""",0,20,11,1.20E+01,37,2.50E+01,42,1.80E+01,21,1.20E+01,"""M""",1.43E+00,1.50E-01,18,8.00E+00,18.1200008,7.89E+00,1.72E+00,7.60E-01,1.10E+01,2.00E+00,20,8.00E+00,66,1.50E+01,2.30E+01,1.30E+01,2.30E+01,1.30E+01,94,7.00E+00,0,0.00E+00,1,1.00E+00,6.80E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,21,0.42,0.37,0.21,0.018120001,0.129766374,0.127933667,0.127933667,0.282337206,0.264016535,0.264016535,1.539051532,-0.159305434,0.6929383,104.046528,69.99493702,"[-104.96250030015, 46.77916625560311]",4814
137670,WD40004814,1,70,"""KSl""","""KSl/D""","""W""",5,"""D1""",0,20,11,1.00E+01,31,2.20E+01,46,1.70E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,16,3.00E+00,17.8400002,7.45E+00,1.65E+00,6.20E-01,1.10E+01,2.00E+00,20,7.00E+00,60,1.50E+01,2.00E+01,8.00E+00,1.90E+01,8.00E+00,89,9.00E+00,0,0.00E+00,1,0.00E+00,6.40E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,23,0.46,0.31,0.23,0.01784,0.14049975,0.140169715,0.140169715,0.298386236,0.286020849,0.286020849,1.539051532,-0.252862682,0.558646803,90.732864,61.03847215,"[-104.96250030015, 46.77916625560311]",4814
134061,WD20004815,2,30,"""KSh""","""KSh/B""","""W""",5,"""D1""",0,20,6,6.00E+00,43,2.10E+01,37,1.50E+01,20,1.10E+01,"""M""",1.47E+00,1.40E-01,18,8.00E+00,11.8100004,4.26E+00,1.25E+00,4.30E-01,1.00E+01,2.00E+00,18,6.00E+00,72,1.90E+01,2.90E+01,1.60E+01,2.80E+01,1.60E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.40E+00,7.00E-01,3.60E+01,3.60E+01,1.00E+00,0.00E+00,1,3.00E-01,20,0.37,0.43,0.2,0.01181,0.123993546,0.121352642,0.121352642,0.269038606,0.24628398,0.24628398,2.246558284,-0.117184348,0.763511621,117.10416,78.77916218,"[-112.23750027105, 36.58749962970311]",4815
136980,WD20004815,1,70,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-112.23750027105, 36.58749962970311]",4815
135253,WD40004816,2,30,"""KSh""","""KSh/D""","""W""",5,"""D1""",0,20,11,1.20E+01,37,2.50E+01,42,1.80E+01,21,1.20E+01,"""M""",1.43E+00,1.50E-01,18,8.00E+00,18.1200008,7.89E+00,1.72E+00,7.60E-01,1.10E+01,2.00E+00,20,8.00E+00,66,1.50E+01,2.30E+01,1.30E+01,2.30E+01,1.30E+01,94,7.00E+00,0,0.00E+00,1,1.00E+00,6.80E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,21,0.42,0.37,0.21,0.018120001,0.129766374,0.127933667,0.127933667,0.282337206,0.264016535,0.264016535,1.539051532,-0.159305434,0.6929383,104.046528,69.99493702,"[-119.69583357455001, 46.954166254903114]",4816
137700,WD40004816,1,70,"""KSl""","""KSl/D""","""W""",5,"""D1""",0,20,11,1.00E+01,31,2.20E+01,46,1.70E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,16,3.00E+00,17.8400002,7.45E+00,1.65E+00,6.20E-01,1.10E+01,2.00E+00,20,7.00E+00,60,1.50E+01,2.00E+01,8.00E+00,1.90E+01,8.00E+00,89,9.00E+00,0,0.00E+00,1,0.00E+00,6.40E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,23,0.46,0.31,0.23,0.01784,0.14049975,0.140169715,0.140169715,0.298386236,0.286020849,0.286020849,1.539051532,-0.252862682,0.558646803,90.732864,61.03847215,"[-119.69583357455001, 46.954166254903114]",4816
134088,WD20004817,2,30,"""KSh""","""KSh/B""","""W""",5,"""D1""",0,20,6,6.00E+00,43,2.10E+01,37,1.50E+01,20,1.10E+01,"""M""",1.47E+00,1.40E-01,18,8.00E+00,11.8100004,4.26E+00,1.25E+00,4.30E-01,1.00E+01,2.00E+00,18,6.00E+00,72,1.90E+01,2.90E+01,1.60E+01,2.80E+01,1.60E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.40E+00,7.00E-01,3.60E+01,3.60E+01,1.00E+00,0.00E+00,1,3.00E-01,20,0.37,0.43,0.2,0.01181,0.123993546,0.121352642,0.121352642,0.269038606,0.24628398,0.24628398,2.246558284,-0.117184348,0.763511621,117.10416,78.77916218,"[-118.01250024795, 43.70416626790311]",4817
136988,WD20004817,1,70,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-118.01250024795, 43.70416626790311]",4817
134060,WD20004820,2,30,"""KSh""","""KSh/B""","""W""",5,"""D1""",0,20,6,6.00E+00,43,2.10E+01,37,1.50E+01,20,1.10E+01,"""M""",1.47E+00,1.40E-01,18,8.00E+00,11.8100004,4.26E+00,1.25E+00,4.30E-01,1.00E+01,2.00E+00,18,6.00E+00,72,1.90E+01,2.90E+01,1.60E+01,2.80E+01,1.60E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.40E+00,7.00E-01,3.60E+01,3.60E+01,1.00E+00,0.00E+00,1,3.00E-01,20,0.37,0.43,0.2,0.01181,0.123993546,0.121352642,0.121352642,0.269038606,0.24628398,0.24628398,2.246558284,-0.117184348,0.763511621,117.10416,78.77916218,"[-112.58750026965001, 35.51249963400311]",4820
136967,WD20004820,1,50,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-112.58750026965001, 35.51249963400311]",4820
262267,WD20004820,4,10,"""RGe""","""RGe/B""","""S""",6,"""D1""",0,20,18,1.30E+01,66,2.30E+01,20,1.50E+01,14,1.20E+01,"""C""",1.45E+00,2.20E-01,15,5.00E+00,5.76000023,3.71E+00,5.20E-01,3.10E-01,1.00E+01,3.00E+00,13,8.00E+00,75,4.10E+01,2.00E+01,1.70E+01,2.00E+01,1.60E+01,98,4.00E+00,0,0.00E+00,3,3.00E+00,7.40E+00,8.00E-01,1.80E+01,1.00E+01,4.00E+01,3.70E+01,1,9.00E-01,14,0.2,0.66,0.14,0.00576,0.089666285,0.082219565,0.082219565,0.202469197,0.164340731,0.164340731,2.968652804,0.173924405,1.492534591,167.713152,112.8252113,"[-112.58750026965001, 35.51249963400311]",4820
292197,WD20004820,3,10,"""VR""","""VR/B""","""M""",4,"""D1""",0,20,2,2.00E+00,20,1.40E+01,26,1.20E+01,54,1.30E+01,"""F""",1.62E+00,1.60E-01,18,5.00E+00,9.19999981,4.31E+00,1.00E+00,4.20E-01,1.10E+01,3.00E+00,39,1.20E+01,67,1.60E+01,4.90E+01,1.80E+01,4.90E+01,1.90E+01,99,2.00E+00,0,0.00E+00,3,2.00E+00,7.50E+00,7.00E-01,4.60E+01,4.90E+01,8.00E+00,6.00E+00,0,2.00E-01,54,0.26,0.2,0.54,0.0092,0.296523816,0.31803715,0.31803715,0.402894104,0.445472964,0.445472964,2.968652804,-1.614784894,0.024278123,59.326272,39.91040116,"[-112.58750026965001, 35.51249963400311]",4820
134058,WD20004821,3,20,"""KSh""","""KSh/B""","""W""",5,"""D1""",0,20,6,6.00E+00,43,2.10E+01,37,1.50E+01,20,1.10E+01,"""M""",1.47E+00,1.40E-01,18,8.00E+00,11.8100004,4.26E+00,1.25E+00,4.30E-01,1.00E+01,2.00E+00,18,6.00E+00,72,1.90E+01,2.90E+01,1.60E+01,2.80E+01,1.60E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.40E+00,7.00E-01,3.60E+01,3.60E+01,1.00E+00,0.00E+00,1,3.00E-01,20,0.37,0.43,0.2,0.01181,0.123993546,0.121352642,0.121352642,0.269038606,0.24628398,0.24628398,2.246558284,-0.117184348,0.763511621,117.10416,78.77916218,"[-101.58750031365, 36.31249963080311]",4821
136279,WD20004821,2,20,"""KSk""","""KSk/B""","""W""",5,"""D1""",0,20,13,1.40E+01,41,2.10E+01,35,1.60E+01,24,1.20E+01,"""M""",1.40E+00,1.90E-01,14,4.00E+00,14.1099997,6.76E+00,1.60E+00,8.40E-01,9.00E+00,2.00E+00,19,8.00E+00,62,1.90E+01,4.30E+01,1.50E+01,4.30E+01,1.50E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.90E+00,3.00E-01,8.80E+01,8.10E+01,2.00E+00,1.00E+00,1,4.00E-01,24,0.35,0.41,0.24,0.01411,0.144800762,0.145072869,0.145072869,0.287465288,0.270975632,0.270975632,2.246558284,-0.29657967,0.505149968,111.812832,75.21954153,"[-101.58750031365, 36.31249963080311]",4821
136995,WD20004821,1,60,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-101.58750031365, 36.31249963080311]",4821
134990,WD30004822,3,20,"""KSh""","""KSh/C""","""W""",5,"""D1""",0,20,9,5.00E+00,37,2.20E+01,40,1.50E+01,23,1.10E+01,"""M""",1.51E+00,1.60E-01,18,8.00E+00,17.0599995,7.68E+00,1.63E+00,7.70E-01,1.10E+01,2.00E+00,19,7.00E+00,62,1.80E+01,1.90E+01,1.00E+01,2.40E+01,1.60E+01,96,7.00E+00,0,0.00E+00,2,1.00E+00,6.60E+00,9.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0,1.00E-01,23,0.4,0.37,0.23,0.01706,0.139999712,0.139599671,0.139599671,0.289564791,0.273844245,0.273844245,2.246558284,-0.256102831,0.554494406,103.534464,69.6504576,"[-99.22916698975, 32.03749964790311]",4822
137479,WD30004822,1,60,"""KSl""","""KSl/C""","""W""",5,"""D1""",0,20,13,1.20E+01,38,1.90E+01,38,1.60E+01,24,9.00E+00,"""M""",1.50E+00,1.60E-01,16,3.00E+00,16.7199993,8.55E+00,1.46E+00,6.90E-01,1.10E+01,3.00E+00,20,8.00E+00,59,1.60E+01,2.20E+01,1.20E+01,2.10E+01,1.20E+01,89,1.30E+01,0,0.00E+00,2,1.00E+00,6.60E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,24,0.38,0.38,0.24,0.016719999,0.145041522,0.145347335,0.145347335,0.291756096,0.276850354,0.276850354,2.246558284,-0.299266119,0.502034867,105.412032,70.9135488,"[-99.22916698975, 32.03749964790311]",4822
266247,WD30004822,2,20,"""RGe""","""RGe/C""","""S""",6,"""D1""",0,20,18,9.00E+00,56,2.80E+01,28,1.70E+01,16,1.40E+01,"""M""",1.39E+00,2.10E-01,15,5.00E+00,11.3599997,7.70E+00,1.00E+00,6.00E-01,1.10E+01,2.00E+00,12,7.00E+00,56,2.70E+01,1.30E+01,8.00E+00,1.30E+01,8.00E+00,95,7.00E+00,0,0.00E+00,2,1.00E+00,6.60E+00,7.00E-01,0.00E+00,0.00E+00,2.90E+01,3.40E+01,1,7.00E-01,16,0.28,0.56,0.16,0.01136,0.101649139,0.095880019,0.095880019,0.230253254,0.197158785,0.197158785,2.246558284,0.077716136,1.195958571,145.865088,98.12742284,"[-99.22916698975, 32.03749964790311]",4822
34943,WD40004823,4,10,"""CHl""","""CHl/D""","""W""",5,"""D1""",0,20,6,5.00E+00,26,1.80E+01,48,1.50E+01,26,1.00E+01,"""M""",1.36E+00,1.60E-01,19,5.00E+00,27.9099998,1.22E+01,2.61E+00,1.15E+00,1.10E+01,1.00E+00,24,8.00E+00,59,1.50E+01,2.30E+01,8.00E+00,2.30E+01,8.00E+00,92,9.00E+00,0,0.00E+00,1,1.00E+00,6.60E+00,7.00E-01,0.00E+00,0.00E+00,8.00E+00,7.00E+00,1,6.00E-01,26,0.48,0.26,0.26,0.02791,0.156086207,0.157938276,0.157938276,0.315149821,0.309710591,0.309710591,1.539051532,-0.387952373,0.409305544,79.296768,53.34509847,"[-109.06250028375, 37.77916629160311]",4823
135261,WD40004823,3,20,"""KSh""","""KSh/D""","""W""",5,"""D1""",0,20,11,1.20E+01,37,2.50E+01,42,1.80E+01,21,1.20E+01,"""M""",1.43E+00,1.50E-01,18,8.00E+00,18.1200008,7.89E+00,1.72E+00,7.60E-01,1.10E+01,2.00E+00,20,8.00E+00,66,1.50E+01,2.30E+01,1.30E+01,2.30E+01,1.30E+01,94,7.00E+00,0,0.00E+00,1,1.00E+00,6.80E+00,8.00E-01,0.00E+00,0.00E+00,1.00E+00,0.00E+00,1,3.00E-01,21,0.42,0.37,0.21,0.018120001,0.129766374,0.127933667,0.127933667,0.282337206,0.264016535,0.264016535,1.539051532,-0.159305434,0.6929383,104.046528,69.99493702,"[-109.06250028375, 37.77916629160311]",4823
137689,WD40004823,1,50,"""KSl""","""KSl/D""","""W""",5,"""D1""",0,20,11,1.00E+01,31,2.20E+01,46,1.70E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,16,3.00E+00,17.8400002,7.45E+00,1.65E+00,6.20E-01,1.10E+01,2.00E+00,20,7.00E+00,60,1.50E+01,2.00E+01,8.00E+00,1.90E+01,8.00E+00,89,9.00E+00,0,0.00E+00,1,0.00E+00,6.40E+00,7.00E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1,3.00E-01,23,0.46,0.31,0.23,0.01784,0.14049975,0.140169715,0.140169715,0.298386236,0.286020849,0.286020849,1.539051532,-0.252862682,0.558646803,90.732864,61.03847215,"[-109.06250028375, 37.77916629160311]",4823
177561,WD40004823,2,20,"""LPq""","""LPq/D""","""E""",7,"""D1""",0,20,20,7.00E+00,53,3.10E+01,31,1.90E+01,16,1.30E+01,"""M""",1.37E+00,2.20E-01,17,5.00E+00,27.1399994,2.15E+01,1.50E+00,1.40E+00,1.20E+01,4.00E+00,17,9.00E+00,35,2.00E+01,2.70E+01,1.20E+01,1.00E+01,9.00E+00,64,4.00E+01,0,0.00E+00,3,2.00E+00,6.70E+00,1.30E+00,0.00E+00,0.00E+00,3.00E+00,6.00E+00,1,1.00E+00,16,0.31,0.53,0.16,0.027139999,0.10214471,0.096444969,0.096444969,0.2357672,0.203907327,0.203907327,2.968652804,0.063873839,1.158440784,139.464288,93.82143011,"[-109.06250028375, 37.77916629160311]",4823
134051,WD20004824,3,20,"""KSh""","""KSh/B""","""W""",5,"""D1""",0,20,6,6.00E+00,43,2.10E+01,37,1.50E+01,20,1.10E+01,"""M""",1.47E+00,1.40E-01,18,8.00E+00,11.8100004,4.26E+00,1.25E+00,4.30E-01,1.00E+01,2.00E+00,18,6.00E+00,72,1.90E+01,2.90E+01,1.60E+01,2.80E+01,1.60E+01,100,0.00E+00,0,0.00E+00,2,1.00E+00,7.40E+00,7.00E-01,3.60E+01,3.60E+01,1.00E+00,0.00E+00,1,3.00E-01,20,0.37,0.43,0.2,0.01181,0.123993546,0.121352642,0.121352642,0.269038606,0.24628398,0.24628398,2.246558284,-0.117184348,0.763511621,117.10416,78.77916218,"[-119.95416690685, 41.41249961040311]",4824
137016,WD20004824,1,60,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-119.95416690685, 41.41249961040311]",4824
292184,WD20004824,2,20,"""VR""","""VR/B""","""M""",4,"""D1""",0,20,2,2.00E+00,20,1.40E+01,26,1.20E+01,54,1.30E+01,"""F""",1.62E+00,1.60E-01,18,5.00E+00,9.19999981,4.31E+00,1.00E+00,4.20E-01,1.10E+01,3.00E+00,39,1.20E+01,67,1.60E+01,4.90E+01,1.80E+01,4.90E+01,1.90E+01,99,2.00E+00,0,0.00E+00,3,2.00E+00,7.50E+00,7.00E-01,4.60E+01,4.90E+01,8.00E+00,6.00E+00,0,2.00E-01,54,0.26,0.2,0.54,0.0092,0.296523816,0.31803715,0.31803715,0.402894104,0.445472964,0.445472964,2.968652804,-1.614784894,0.024278123,59.326272,39.91040116,"[-119.95416690685, 41.41249961040311]",4824
136997,WD20004825,1,60,"""KSl""","""KSl/B""","""W""",5,"""D1""",0,20,19,1.60E+01,39,1.90E+01,38,1.40E+01,23,1.00E+01,"""M""",1.45E+00,1.40E-01,15,3.00E+00,14.1800003,6.14E+00,1.36E+00,5.60E-01,1.10E+01,2.00E+00,20,6.00E+00,67,1.30E+01,2.30E+01,9.00E+00,2.30E+01,9.00E+00,97,4.00E+00,0,0.00E+00,1,1.00E+00,7.00E+00,6.00E-01,2.70E+01,2.00E+01,1.00E+00,0.00E+00,1,3.00E-01,23,0.38,0.39,0.23,0.01418,0.139819933,0.139394723,0.139394723,0.286605503,0.269804148,0.269804148,1.539051532,-0.245372242,0.568365565,107.801664,72.52111942,"[-102.44583364355, 45.04583292920311]",4825
